,0
5797,146
5798,162
5799,168
5800,104
5801,24
5802,76
5803,21
5804,126
5805,126
5806,126
5807,126
5808,131
5809,103
5810,55
5811,94
5812,116
5813,74
5814,116
5815,158
5816,101
5817,101
5818,99
5819,87
5820,151
5821,159
5822,64
5823,33
5824,167
5825,55
5826,117
5827,26
5828,177
5829,74
5830,134
5831,29
5832,78
5833,111
5834,168
5835,134
5836,96
5837,75
5838,134
5839,134
5840,116
5841,77
5842,101
5843,94
5844,94
5845,133
5846,72
5847,72
5848,94
5849,94
5850,64
5851,161
5852,162
5853,81
5854,104
5855,53
5856,94
5857,163
5858,74
5859,163
5860,163
5861,163
5862,74
5863,125
5864,22
5865,51
5866,51
5867,51
5868,51
5869,51
5870,51
5871,51
5872,51
5873,51
5874,51
5875,51
5876,51
5877,51
5878,51
5879,51
5880,51
5881,51
5882,51
5883,51
5884,51
5885,51
5886,51
5887,51
5888,51
5889,51
5890,51
5891,51
5892,51
5893,51
5894,51
5895,51
5896,51
5897,51
5898,51
5899,51
5900,51
5901,51
5902,51
5903,51
5904,51
5905,51
5906,51
5907,51
5908,51
5909,51
5910,176
5911,124
5912,120
5913,152
5914,103
5915,70
5916,70
5917,163
5918,148
5919,32
5920,128
5921,26
5922,166
5923,126
5924,131
5925,126
5926,82
5927,166
5928,137
5929,126
5930,126
5931,82
5932,116
5933,35
5934,163
5935,158
5936,74
5937,28
5938,113
5939,94
5940,115
5941,131
5942,111
5943,151
5944,77
5945,177
5946,174
5947,143
5948,61
5949,172
5950,165
5951,60
5952,116
5953,74
5954,134
5955,152
5956,113
5957,71
5958,119
5959,94
5960,106
5961,109
5962,103
5963,120
5964,134
5965,125
5966,29
5967,158
5968,168
5969,133
5970,101
5971,166
5972,94
5973,133
5974,133
5975,117
5976,115
5977,161
5978,47
5979,104
5980,37
5981,116
5982,116
5983,125
5984,177
5985,116
5986,141
5987,74
5988,74
5989,90
5990,51
5991,51
5992,51
5993,51
5994,51
5995,51
5996,51
5997,51
5998,51
5999,51
6000,51
6001,51
6002,51
6003,51
6004,51
6005,51
6006,51
6007,51
6008,51
6009,51
6010,51
6011,51
6012,51
6013,51
6014,51
6015,51
6016,51
6017,51
6018,51
6019,51
6020,51
6021,51
6022,51
6023,51
6024,51
6025,51
6026,51
6027,51
6028,51
6029,51
6030,51
6031,51
6032,51
6033,51
6034,51
6035,116
6036,31
6037,96
6038,163
6039,61
6040,84
6041,61
6042,33
6043,135
6044,80
6045,146
6046,177
6047,74
6048,48
6049,93
6050,126
6051,93
6052,126
6053,126
6054,93
6055,133
6056,106
6057,103
6058,77
6059,101
6060,28
6061,116
6062,113
6063,116
6064,117
6065,72
6066,168
6067,7
6068,128
6069,61
6070,40
6071,148
6072,128
6073,165
6074,159
6075,7
6076,174
6077,74
6078,75
6079,109
6080,134
6081,96
6082,74
6083,158
6084,147
6085,134
6086,109
6087,109
6088,31
6089,147
6090,31
6091,75
6092,91
6093,101
6094,64
6095,133
6096,133
6097,33
6098,115
6099,64
6100,133
6101,133
6102,115
6103,1
6104,104
6105,94
6106,163
6107,163
6108,163
6109,74
6110,163
6111,163
6112,29
6113,11
6114,171
6115,51
6116,51
6117,51
6118,51
6119,51
6120,51
6121,51
6122,51
6123,51
6124,51
6125,51
6126,51
6127,51
6128,51
6129,51
6130,51
6131,51
6132,51
6133,51
6134,51
6135,51
6136,51
6137,51
6138,51
6139,51
6140,51
6141,51
6142,51
6143,51
6144,51
6145,51
6146,51
6147,51
6148,51
6149,51
6150,51
6151,51
6152,51
6153,51
6154,51
6155,51
6156,51
6157,51
6158,51
6159,175
6160,31
6161,74
6162,106
6163,35
6164,103
6165,31
6166,177
6167,158
6168,163
6169,163
6170,166
6171,125
6172,31
6173,166
6174,126
6175,93
6176,131
6177,126
6178,126
6179,166
6180,134
6181,103
6182,3
6183,158
6184,113
6185,113
6186,113
6187,158
6188,101
6189,123
6190,162
6191,111
6192,41
6193,151
6194,163
6195,148
6196,78
6197,141
6198,80
6199,78
6200,155
6201,103
6202,103
6203,158
6204,75
6205,75
6206,75
6207,96
6208,109
6209,109
6210,109
6211,134
6212,134
6213,74
6214,75
6215,120
6216,120
6217,75
6218,96
6219,106
6220,113
6221,115
6222,168
6223,115
6224,133
6225,33
6226,69
6227,162
6228,140
6229,158
6230,177
6231,125
6232,125
6233,29
6234,177
6235,28
6236,163
6237,29
6238,106
6239,120
6240,51
6241,51
6242,51
6243,51
6244,51
6245,51
6246,51
6247,51
6248,51
6249,51
6250,51
6251,51
6252,51
6253,51
6254,51
6255,51
6256,51
6257,51
6258,51
6259,51
6260,51
6261,51
6262,51
6263,51
6264,51
6265,51
6266,51
6267,51
6268,51
6269,51
6270,51
6271,51
6272,51
6273,51
6274,51
6275,51
6276,51
6277,51
6278,51
6279,51
6280,51
6281,51
6282,51
6283,51
6284,151
6285,40
6286,134
6287,35
6288,31
6289,31
6290,125
6291,177
6292,141
6293,29
6294,93
6295,109
6296,120
6297,134
6298,63
6299,137
6300,126
6301,126
6302,82
6303,158
6304,103
6305,91
6306,72
6307,158
6308,116
6309,113
6310,113
6311,3
6312,133
6313,161
6314,151
6315,26
6316,4
6317,151
6318,167
6319,130
6320,135
6321,123
6322,55
6323,103
6324,74
6325,113
6326,72
6327,31
6328,161
6329,74
6330,35
6331,109
6332,75
6333,75
6334,134
6335,109
6336,11
6337,131
6338,103
6339,109
6340,103
6341,75
6342,120
6343,120
6344,31
6345,74
6346,55
6347,163
6348,77
6349,94
6350,133
6351,101
6352,116
6353,125
6354,116
6355,125
6356,163
6357,125
6358,116
6359,142
6360,163
6361,77
6362,28
6363,147
6364,96
6365,51
6366,51
6367,51
6368,51
6369,51
6370,51
6371,51
6372,51
6373,51
6374,51
6375,51
6376,51
6377,51
6378,51
6379,51
6380,51
6381,51
6382,51
6383,51
6384,51
6385,51
6386,51
6387,51
6388,51
6389,51
6390,51
6391,51
6392,51
6393,51
6394,51
6395,51
6396,51
6397,51
6398,51
6399,51
6400,51
6401,51
6402,51
6403,51
6404,51
6405,51
6406,51
6407,51
6408,175
6409,130
6410,26
6411,61
6412,31
6413,130
6414,163
6415,163
6416,74
6417,74
6418,131
6419,75
6420,120
6421,75
6422,120
6423,120
6424,131
6425,126
6426,82
6427,131
6428,103
6429,125
6430,158
6431,113
6432,113
6433,113
6434,158
6435,101
6436,133
6437,166
6438,1
6439,39
6440,31
6441,40
6442,26
6443,36
6444,167
6445,31
6446,154
6447,103
6448,158
6449,29
6450,106
6451,133
6452,162
6453,161
6454,29
6455,86
6456,120
6457,120
6458,109
6459,103
6460,65
6461,158
6462,133
6463,106
6464,109
6465,109
6466,103
6467,75
6468,103
6469,134
6470,29
6471,163
6472,125
6473,163
6474,163
6475,125
6476,125
6477,163
6478,177
6479,163
6480,106
6481,163
6482,77
6483,77
6484,116
6485,77
6486,116
6487,74
6488,106
6489,134
6490,176
6491,51
6492,51
6493,51
6494,51
6495,51
6496,51
6497,51
6498,51
6499,51
6500,51
6501,51
6502,51
6503,51
6504,51
6505,51
6506,51
6507,51
6508,51
6509,51
6510,51
6511,51
6512,51
6513,51
6514,51
6515,51
6516,51
6517,51
6518,51
6519,51
6520,51
6521,51
6522,51
6523,51
6524,51
6525,51
6526,51
6527,51
6528,51
6529,51
6530,51
6531,51
6532,51
6533,160
6534,110
6535,61
6536,55
6537,31
6538,55
6539,163
6540,125
6541,131
6542,131
6543,19
6544,120
6545,120
6546,120
6547,75
6548,103
6549,134
6550,126
6551,29
6552,31
6553,163
6554,101
6555,28
6556,113
6557,3
6558,158
6559,115
6560,7
6561,166
6562,115
6563,140
6564,83
6565,151
6566,46
6567,60
6568,18
6569,106
6570,35
6571,128
6572,148
6573,168
6574,63
6575,74
6576,29
6577,116
6578,63
6579,11
6580,56
6581,113
6582,106
6583,106
6584,11
6585,74
6586,125
6587,163
6588,29
6589,103
6590,109
6591,109
6592,109
6593,75
6594,11
6595,125
6596,163
6597,163
6598,91
6599,106
6600,125
6601,125
6602,106
6603,125
6604,125
6605,125
6606,77
6607,77
6608,77
6609,116
6610,141
6611,74
6612,74
6613,134
6614,11
6615,176
6616,51
6617,51
6618,51
6619,51
6620,51
6621,51
6622,51
6623,51
6624,51
6625,51
6626,51
6627,51
6628,51
6629,51
6630,51
6631,51
6632,51
6633,51
6634,51
6635,51
6636,51
6637,51
6638,51
6639,51
6640,51
6641,51
6642,51
6643,51
6644,51
6645,51
6646,51
6647,51
6648,51
6649,51
6650,51
6651,51
6652,51
6653,51
6654,51
6655,51
6656,51
6657,105
6658,153
6659,70
6660,167
6661,98
6662,135
6663,167
6664,167
6665,165
6666,111
6667,135
6668,31
6669,125
6670,120
6671,75
6672,96
6673,134
6674,152
6675,11
6676,31
6677,125
6678,158
6679,11
6680,116
6681,113
6682,158
6683,141
6684,101
6685,168
6686,161
6687,162
6688,177
6689,125
6690,36
6691,155
6692,77
6693,129
6694,173
6695,151
6696,26
6697,164
6698,18
6699,106
6700,166
6701,166
6702,166
6703,82
6704,45
6705,166
6706,54
6707,94
6708,74
6709,55
6710,31
6711,55
6712,163
6713,74
6714,134
6715,75
6716,109
6717,103
6718,152
6719,106
6720,125
6721,74
6722,163
6723,74
6724,163
6725,163
6726,106
6727,55
6728,125
6729,29
6730,116
6731,77
6732,36
6733,116
6734,172
6735,106
6736,147
6737,29
6738,134
6739,29
6740,107
6741,51
6742,51
6743,51
6744,51
6745,51
6746,51
6747,51
6748,51
6749,51
6750,51
6751,51
6752,51
6753,51
6754,51
6755,51
6756,51
6757,51
6758,51
6759,51
6760,51
6761,51
6762,51
6763,51
6764,51
6765,51
6766,51
6767,51
6768,51
6769,51
6770,51
6771,51
6772,51
6773,51
6774,51
6775,51
6776,51
6777,51
6778,51
6779,176
6780,145
6781,75
6782,174
6783,130
6784,167
6785,36
6786,151
6787,138
6788,15
6789,161
6790,64
6791,57
6792,53
6793,53
6794,37
6795,106
6796,134
6797,134
6798,134
6799,147
6800,74
6801,11
6802,29
6803,91
6804,74
6805,113
6806,94
6807,41
6808,155
6809,47
6810,5
6811,165
6812,39
6813,157
6814,61
6815,157
6816,33
6817,61
6818,141
6819,177
6820,16
6821,166
6822,92
6823,111
6824,74
6825,73
6826,126
6827,13
6828,166
6829,126
6830,45
6831,48
6832,31
6833,31
6834,116
6835,133
6836,27
6837,104
6838,158
6839,96
6840,109
6841,134
6842,109
6843,134
6844,74
6845,163
6846,163
6847,116
6848,163
6849,163
6850,125
6851,163
6852,74
6853,163
6854,116
6855,77
6856,77
6857,77
6858,36
6859,125
6860,106
6861,74
6862,28
6863,134
6864,74
6865,43
6866,51
6867,51
6868,51
6869,51
6870,51
6871,51
6872,51
6873,51
6874,51
6875,51
6876,51
6877,51
6878,51
6879,51
6880,51
6881,51
6882,51
6883,51
6884,51
6885,51
6886,51
6887,51
6888,51
6889,51
6890,51
6891,51
6892,51
6893,51
6894,51
6895,51
6896,51
6897,51
6898,51
6899,51
6900,51
6901,175
6902,84
6903,84
6904,75
6905,174
6906,130
6907,103
6908,31
6909,103
6910,116
6911,77
6912,26
6913,77
6914,72
6915,45
6916,82
6917,149
6918,82
6919,82
6920,73
6921,106
6922,147
6923,65
6924,74
6925,106
6926,106
6927,11
6928,158
6929,158
6930,148
6931,33
6932,177
6933,162
6934,162
6935,135
6936,31
6937,167
6938,61
6939,35
6940,35
6941,142
6942,35
6943,142
6944,16
6945,45
6946,137
6947,82
6948,45
6949,88
6950,45
6951,82
6952,126
6953,126
6954,45
6955,11
6956,103
6957,163
6958,101
6959,72
6960,133
6961,115
6962,119
6963,147
6964,75
6965,134
6966,109
6967,134
6968,106
6969,106
6970,116
6971,28
6972,163
6973,116
6974,74
6975,141
6976,163
6977,163
6978,116
6979,177
6980,116
6981,116
6982,101
6983,74
6984,134
6985,125
6986,74
6987,11
6988,106
6989,147
6990,145
6991,51
6992,51
6993,51
6994,51
6995,51
6996,51
6997,51
6998,51
6999,51
7000,51
7001,51
7002,51
7003,51
7004,51
7005,51
7006,51
7007,51
7008,51
7009,51
7010,51
7011,51
7012,51
7013,51
7014,51
7015,51
7016,51
7017,51
7018,51
7019,51
7020,51
7021,51
7022,51
7023,51
7024,176
7025,127
7026,174
7027,61
7028,174
7029,31
7030,130
7031,31
7032,106
7033,31
7034,130
7035,163
7036,125
7037,116
7038,116
7039,116
7040,158
7041,133
7042,82
7043,45
7044,54
7045,69
7046,56
7047,48
7048,29
7049,11
7050,75
7051,19
7052,125
7053,134
7054,75
7055,135
7056,151
7057,84
7058,172
7059,125
7060,55
7061,35
7062,61
7063,167
7064,167
7065,157
7066,141
7067,26
7068,48
7069,137
7070,126
7071,63
7072,126
7073,126
7074,126
7075,126
7076,126
7077,126
7078,45
7079,106
7080,174
7081,74
7082,101
7083,113
7084,28
7085,101
7086,117
7087,69
7088,134
7089,96
7090,75
7091,134
7092,109
7093,134
7094,125
7095,116
7096,142
7097,77
7098,116
7099,29
7100,116
7101,28
7102,142
7103,116
7104,116
7105,77
7106,172
7107,29
7108,106
7109,19
7110,106
7111,29
7112,134
7113,116
7114,131
7115,124
7116,51
7117,51
7118,51
7119,51
7120,51
7121,51
7122,51
7123,51
7124,51
7125,51
7126,51
7127,51
7128,51
7129,51
7130,51
7131,51
7132,51
7133,51
7134,51
7135,51
7136,51
7137,51
7138,51
7139,51
7140,51
7141,51
7142,51
7143,51
7144,51
7145,51
7146,51
7147,51
7148,79
7149,35
7150,61
7151,61
7152,61
7153,130
7154,31
7155,125
7156,163
7157,55
7158,125
7159,163
7160,116
7161,116
7162,116
7163,77
7164,29
7165,77
7166,142
7167,72
7168,101
7169,133
7170,64
7171,133
7172,74
7173,11
7174,120
7175,109
7176,96
7177,152
7178,120
7179,109
7180,94
7181,64
7182,84
7183,174
7184,61
7185,174
7186,55
7187,174
7188,84
7189,61
7190,116
7191,142
7192,29
7193,168
7194,63
7195,126
7196,126
7197,126
7198,126
7199,126
7200,126
7201,82
7202,166
7203,134
7204,130
7205,116
7206,158
7207,116
7208,125
7209,29
7210,3
7211,133
7212,161
7213,75
7214,109
7215,134
7216,109
7217,134
7218,134
7219,74
7220,142
7221,116
7222,158
7223,77
7224,116
7225,116
7226,77
7227,77
7228,77
7229,77
7230,101
7231,74
7232,134
7233,134
7234,147
7235,106
7236,125
7237,163
7238,131
7239,56
7240,50
7241,51
7242,51
7243,51
7244,51
7245,51
7246,51
7247,51
7248,51
7249,51
7250,51
7251,51
7252,51
7253,51
7254,51
7255,51
7256,51
7257,51
7258,51
7259,51
7260,51
7261,51
7262,51
7263,51
7264,51
7265,51
7266,51
7267,51
7268,51
7269,51
7270,58
7271,153
7272,103
7273,61
7274,174
7275,61
7276,174
7277,31
7278,31
7279,125
7280,125
7281,55
7282,163
7283,163
7284,116
7285,142
7286,29
7287,177
7288,116
7289,29
7290,116
7291,77
7292,116
7293,29
7294,125
7295,116
7296,77
7297,106
7298,134
7299,109
7300,75
7301,75
7302,120
7303,109
7304,131
7305,113
7306,31
7307,167
7308,167
7309,61
7310,61
7311,35
7312,31
7313,177
7314,146
7315,80
7316,35
7317,35
7318,125
7319,164
7320,24
7321,69
7322,126
7323,13
7324,63
7325,13
7326,166
7327,103
7328,106
7329,116
7330,158
7331,163
7332,74
7333,74
7334,116
7335,3
7336,133
7337,161
7338,134
7339,75
7340,96
7341,152
7342,109
7343,109
7344,147
7345,116
7346,36
7347,77
7348,77
7349,77
7350,116
7351,77
7352,177
7353,116
7354,172
7355,74
7356,134
7357,106
7358,19
7359,31
7360,91
7361,163
7362,11
7363,126
7364,113
7365,109
7366,51
7367,51
7368,51
7369,51
7370,51
7371,51
7372,51
7373,51
7374,51
7375,51
7376,51
7377,51
7378,51
7379,51
7380,51
7381,51
7382,51
7383,51
7384,51
7385,51
7386,51
7387,51
7388,51
7389,51
7390,51
7391,51
7392,51
7393,176
7394,127
7395,134
7396,125
7397,174
7398,174
7399,61
7400,103
7401,55
7402,125
7403,125
7404,31
7405,31
7406,134
7407,134
7408,125
7409,125
7410,77
7411,77
7412,116
7413,77
7414,113
7415,77
7416,116
7417,74
7418,74
7419,116
7420,147
7421,116
7422,74
7423,134
7424,96
7425,163
7426,96
7427,147
7428,131
7429,94
7430,163
7431,84
7432,153
7433,167
7434,32
7435,61
7436,78
7437,33
7438,163
7439,119
7440,4
7441,144
7442,71
7443,72
7444,162
7445,111
7446,170
7447,13
7448,166
7449,23
7450,166
7451,103
7452,55
7453,158
7454,116
7455,163
7456,11
7457,125
7458,28
7459,113
7460,158
7461,133
7462,10
7463,72
7464,96
7465,75
7466,96
7467,134
7468,96
7469,106
7470,74
7471,3
7472,77
7473,158
7474,77
7475,77
7476,77
7477,3
7478,29
7479,11
7480,106
7481,19
7482,106
7483,134
7484,125
7485,116
7486,131
7487,126
7488,158
7489,131
7490,131
7491,43
7492,51
7493,51
7494,51
7495,51
7496,51
7497,51
7498,51
7499,51
7500,51
7501,51
7502,51
7503,51
7504,51
7505,51
7506,51
7507,51
7508,51
7509,51
7510,51
7511,51
7512,51
7513,51
7514,51
7515,51
7516,176
7517,124
7518,31
7519,134
7520,31
7521,75
7522,103
7523,31
7524,103
7525,31
7526,31
7527,103
7528,134
7529,75
7530,120
7531,120
7532,75
7533,75
7534,134
7535,134
7536,116
7537,29
7538,74
7539,163
7540,113
7541,29
7542,29
7543,125
7544,125
7545,29
7546,116
7547,116
7548,134
7549,72
7550,135
7551,4
7552,65
7553,133
7554,117
7555,75
7556,35
7557,167
7558,153
7559,167
7560,125
7561,83
7562,101
7563,52
7564,92
7565,168
7566,88
7567,82
7568,82
7569,45
7570,45
7571,82
7572,82
7573,23
7574,166
7575,31
7576,125
7577,158
7578,28
7579,125
7580,11
7581,125
7582,11
7583,74
7584,116
7585,3
7586,94
7587,117
7588,73
7589,74
7590,152
7591,109
7592,152
7593,134
7594,134
7595,147
7596,163
7597,158
7598,26
7599,101
7600,116
7601,77
7602,147
7603,106
7604,134
7605,134
7606,106
7607,134
7608,116
7609,56
7610,131
7611,166
7612,126
7613,56
7614,93
7615,131
7616,84
7617,51
7618,51
7619,51
7620,51
7621,51
7622,51
7623,51
7624,51
7625,51
7626,51
7627,51
7628,51
7629,51
7630,51
7631,51
7632,51
7633,51
7634,51
7635,51
7636,51
7637,51
7638,51
7639,22
7640,124
7641,134
7642,134
7643,31
7644,75
7645,103
7646,120
7647,75
7648,120
7649,103
7650,31
7651,120
7652,75
7653,120
7654,120
7655,103
7656,75
7657,75
7658,103
7659,75
7660,134
7661,106
7662,91
7663,158
7664,116
7665,142
7666,125
7667,163
7668,74
7669,74
7670,163
7671,74
7672,158
7673,65
7674,116
7675,177
7676,168
7677,16
7678,125
7679,106
7680,177
7681,31
7682,61
7683,167
7684,31
7685,119
7686,34
7687,117
7688,61
7689,158
7690,63
7691,126
7692,126
7693,126
7694,126
7695,23
7696,126
7697,23
7698,166
7699,91
7700,125
7701,158
7702,74
7703,125
7704,125
7705,106
7706,125
7707,125
7708,116
7709,158
7710,101
7711,133
7712,117
7713,161
7714,47
7715,21
7716,74
7717,134
7718,134
7719,152
7720,96
7721,106
7722,147
7723,125
7724,11
7725,147
7726,106
7727,134
7728,134
7729,134
7730,106
7731,134
7732,125
7733,158
7734,166
7735,166
7736,166
7737,63
7738,131
7739,74
7740,96
7741,61
7742,160
7743,51
7744,51
7745,51
7746,51
7747,51
7748,51
7749,51
7750,51
7751,51
7752,51
7753,51
7754,51
7755,51
7756,51
7757,51
7758,51
7759,51
7760,51
7761,160
7762,84
7763,106
7764,125
7765,116
7766,31
7767,31
7768,120
7769,120
7770,120
7771,120
7772,120
7773,61
7774,120
7775,120
7776,120
7777,120
7778,103
7779,75
7780,75
7781,35
7782,109
7783,120
7784,109
7785,120
7786,120
7787,134
7788,106
7789,74
7790,106
7791,113
7792,74
7793,74
7794,74
7795,11
7796,147
7797,163
7798,158
7799,125
7800,78
7801,16
7802,163
7803,163
7804,141
7805,29
7806,116
7807,163
7808,103
7809,101
7810,101
7811,71
7812,165
7813,116
7814,34
7815,64
7816,93
7817,126
7818,93
7819,126
7820,93
7821,126
7822,166
7823,134
7824,55
7825,158
7826,74
7827,125
7828,91
7829,11
7830,125
7831,11
7832,116
7833,158
7834,101
7835,33
7836,81
7837,104
7838,169
7839,161
7840,162
7841,25
7842,47
7843,134
7844,134
7845,152
7846,134
7847,109
7848,134
7849,109
7850,31
7851,96
7852,152
7853,134
7854,19
7855,134
7856,55
7857,131
7858,63
7859,126
7860,63
7861,126
7862,134
7863,171
7864,84
7865,20
7866,120
7867,90
7868,51
7869,51
7870,51
7871,51
7872,51
7873,51
7874,51
7875,51
7876,51
7877,51
7878,51
7879,51
7880,51
7881,51
7882,51
7883,51
7884,51
7885,61
7886,147
7887,106
7888,106
7889,134
7890,75
7891,96
7892,75
7893,120
7894,103
7895,120
7896,120
7897,120
7898,120
7899,120
7900,120
7901,103
7902,75
7903,75
7904,35
7905,109
7906,109
7907,103
7908,120
7909,35
7910,120
7911,120
7912,50
7913,171
7914,86
7915,120
7916,120
7917,75
7918,120
7919,75
7920,109
7921,134
7922,29
7923,158
7924,41
7925,98
7926,64
7927,163
7928,163
7929,116
7930,116
7931,116
7932,29
7933,172
7934,158
7935,77
7936,74
7937,131
7938,152
7939,113
7940,56
7941,131
7942,6
7943,131
7944,131
7945,93
7946,82
7947,31
7948,125
7949,158
7950,163
7951,125
7952,125
7953,125
7954,74
7955,163
7956,74
7957,158
7958,119
7959,4
7960,30
7961,87
7962,4
7963,81
7964,117
7965,161
7966,162
7967,104
7968,72
7969,134
7970,19
7971,152
7972,96
7973,152
7974,96
7975,152
7976,134
7977,134
7978,147
7979,106
7980,130
7981,74
7982,63
7983,126
7984,166
7985,126
7986,120
7987,50
7988,50
7989,120
7990,103
7991,75
7992,84
7993,51
7994,51
7995,51
7996,51
7997,51
7998,51
7999,51
8000,51
8001,51
8002,51
8003,51
8004,51
8005,51
8006,51
8007,51
8008,176
8009,20
8010,125
8011,103
8012,103
8013,103
8014,134
8015,103
8016,120
8017,103
8018,109
8019,103
8020,120
8021,120
8022,61
8023,120
8024,75
8025,75
8026,75
8027,35
8028,109
8029,109
8030,109
8031,75
8032,2
8033,120
8034,120
8035,171
8036,84
8037,171
8038,84
8039,171
8040,84
8041,120
8042,120
8043,109
8044,109
8045,109
8046,19
8047,74
8048,163
8049,163
8050,61
8051,174
8052,141
8053,163
8054,163
8055,142
8056,29
8057,28
8058,29
8059,77
8060,113
8061,131
8062,19
8063,152
8064,75
8065,120
8066,19
8067,93
8068,131
8069,6
8070,45
8071,134
8072,31
8073,158
8074,28
8075,11
8076,125
8077,133
8078,85
8079,29
8080,28
8081,116
8082,3
8083,7
8084,59
8085,111
8086,57
8087,57
8088,159
8089,161
8090,161
8091,85
8092,165
8093,72
8094,109
8095,152
8096,96
8097,152
8098,103
8099,134
8100,147
8101,147
8102,48
8103,106
8104,134
8105,74
8106,56
8107,93
8108,126
8109,126
8110,120
8111,50
8112,171
8113,120
8114,120
8115,120
8116,120
8117,120
8118,51
8119,51
8120,51
8121,51
8122,51
8123,51
8124,51
8125,51
8126,51
8127,51
8128,51
8129,51
8130,51
8131,51
8132,51
8133,171
8134,74
8135,74
8136,134
8137,75
8138,120
8139,75
8140,75
8141,75
8142,103
8143,75
8144,96
8145,134
8146,134
8147,74
8148,75
8149,35
8150,109
8151,103
8152,109
8153,103
8154,75
8155,120
8156,75
8157,120
8158,61
8159,86
8160,75
8161,19
8162,89
8163,74
8164,147
8165,19
8166,152
8167,147
8168,74
8169,56
8170,63
8171,163
8172,125
8173,172
8174,167
8175,167
8176,61
8177,174
8178,125
8179,125
8180,163
8181,163
8182,74
8183,77
8184,113
8185,126
8186,147
8187,75
8188,103
8189,120
8190,120
8191,120
8192,49
8193,131
8194,166
8195,134
8196,55
8197,116
8198,116
8199,117
8200,119
8201,161
8202,154
8203,139
8204,165
8205,116
8206,113
8207,158
8208,78
8209,102
8210,4
8211,164
8212,59
8213,44
8214,77
8215,28
8216,106
8217,125
8218,134
8219,103
8220,96
8221,152
8222,134
8223,134
8224,65
8225,131
8226,166
8227,126
8228,45
8229,149
8230,63
8231,126
8232,126
8233,158
8234,152
8235,50
8236,171
8237,84
8238,50
8239,61
8240,86
8241,61
8242,120
8243,58
8244,51
8245,51
8246,51
8247,51
8248,51
8249,51
8250,51
8251,51
8252,51
8253,51
8254,51
8255,51
8256,51
8257,50
8258,49
8259,147
8260,48
8261,74
8262,106
8263,96
8264,120
8265,120
8266,120
8267,120
8268,120
8269,75
8270,75
8271,103
8272,134
8273,134
8274,134
8275,75
8276,96
8277,75
8278,2
8279,75
8280,120
8281,120
8282,109
8283,147
8284,63
8285,45
8286,82
8287,137
8288,82
8289,23
8290,82
8291,166
8292,23
8293,63
8294,147
8295,61
8296,31
8297,31
8298,116
8299,61
8300,35
8301,167
8302,61
8303,31
8304,117
8305,7
8306,117
8307,125
8308,163
8309,126
8310,149
8311,109
8312,96
8313,20
8314,120
8315,109
8316,75
8317,75
8318,147
8319,147
8320,31
8321,116
8322,29
8323,10
8324,144
8325,44
8326,15
8327,117
8328,41
8329,111
8330,94
8331,119
8332,119
8333,161
8334,111
8335,7
8336,10
8337,133
8338,130
8339,103
8340,31
8341,174
8342,103
8343,130
8344,106
8345,55
8346,103
8347,147
8348,89
8349,63
8350,131
8351,93
8352,126
8353,63
8354,126
8355,126
8356,63
8357,166
8358,19
8359,50
8360,84
8361,171
8362,171
8363,120
8364,120
8365,120
8366,120
8367,75
8368,22
8369,51
8370,51
8371,51
8372,51
8373,51
8374,51
8375,51
8376,51
8377,51
8378,51
8379,51
8380,51
8381,68
8382,147
8383,19
8384,147
8385,147
8386,65
8387,11
8388,65
8389,163
8390,134
8391,103
8392,31
8393,96
8394,31
8395,134
8396,134
8397,134
8398,134
8399,134
8400,103
8401,75
8402,120
8403,120
8404,96
8405,48
8406,166
8407,82
8408,126
8409,93
8410,126
8411,126
8412,126
8413,13
8414,126
8415,82
8416,137
8417,74
8418,174
8419,84
8420,103
8421,103
8422,130
8423,31
8424,174
8425,174
8426,174
8427,116
8428,55
8429,55
8430,148
8431,83
8432,163
8433,174
8434,31
8435,151
8436,111
8437,134
8438,120
8439,75
8440,109
8441,109
8442,109
8443,134
8444,134
8445,116
8446,158
8447,74
8448,158
8449,10
8450,139
8451,165
8452,104
8453,104
8454,111
8455,117
8456,21
8457,135
8458,3
8459,101
8460,115
8461,177
8462,103
8463,174
8464,174
8465,61
8466,35
8467,75
8468,35
8469,174
8470,31
8471,125
8472,29
8473,131
8474,131
8475,93
8476,126
8477,63
8478,126
8479,126
8480,126
8481,126
8482,147
8483,50
8484,171
8485,171
8486,50
8487,120
8488,120
8489,86
8490,61
8491,96
8492,75
8493,22
8494,51
8495,51
8496,51
8497,51
8498,51
8499,51
8500,51
8501,51
8502,51
8503,51
8504,51
8505,22
8506,50
8507,65
8508,19
8509,147
8510,147
8511,89
8512,48
8513,74
8514,48
8515,131
8516,158
8517,74
8518,74
8519,106
8520,147
8521,125
8522,65
8523,74
8524,56
8525,74
8526,147
8527,48
8528,137
8529,82
8530,126
8531,126
8532,126
8533,126
8534,126
8535,126
8536,126
8537,82
8538,166
8539,45
8540,166
8541,31
8542,35
8543,75
8544,103
8545,31
8546,103
8547,125
8548,125
8549,106
8550,103
8551,174
8552,77
8553,33
8554,119
8555,165
8556,164
8557,44
8558,161
8559,166
8560,101
8561,104
8562,27
8563,147
8564,75
8565,109
8566,103
8567,109
8568,134
8569,106
8570,147
8571,116
8572,74
8573,74
8574,40
8575,25
8576,57
8577,148
8578,165
8579,161
8580,116
8581,116
8582,158
8583,101
8584,133
8585,163
8586,103
8587,75
8588,61
8589,103
8590,61
8591,174
8592,61
8593,103
8594,103
8595,75
